Date,Actual,Predicted,Year,Month,State
2029-11-01,,4.685040729152142,2029,11,Nagaland
2029-12-01,,4.778816209685926,2029,12,Nagaland
2030-01-01,,4.873577687914638,2030,1,Nagaland
2030-02-01,,4.969325163838276,2030,2,Nagaland
2030-03-01,,5.0660586374568375,2030,3,Nagaland
2030-04-01,,5.163778108770327,2030,4,Nagaland
2030-05-01,,5.26248357777874,2030,5,Nagaland
2030-06-01,,5.362175044482081,2030,6,Nagaland
2030-07-01,,5.4628525088803475,2030,7,Nagaland
2030-08-01,,5.56451597097354,2030,8,Nagaland
2030-09-01,,5.667165430761656,2030,9,Nagaland
2030-10-01,,5.7708008882447,2030,10,Nagaland
2030-11-01,,5.8754223434226684,2030,11,Nagaland
2030-12-01,,5.981029796295564,2030,12,Nagaland
2019-01-01,124.0,149.5656276804291,2019,1,Odisha
2019-02-01,105.0,140.59047455874259,2019,2,Odisha
2019-03-01,179.0,134.89706485953502,2019,3,Odisha
2019-04-01,101.0,132.4853985828064,2019,4,Odisha
2019-05-01,46.0,133.35547572855674,2019,5,Odisha
2019-06-01,61.0,137.507296296786,2019,6,Odisha
2019-07-01,81.0,144.9408602874942,2019,7,Odisha
2019-08-01,77.0,155.65616770068132,2019,8,Odisha
2019-09-01,76.0,169.65321853634737,2019,9,Odisha
2019-10-01,96.0,186.93201279449238,2019,10,Odisha
2019-11-01,138.0,207.49255047511633,2019,11,Odisha
2019-12-01,75.0,231.33483157821922,2019,12,Odisha
2020-01-01,978.0,258.45885610380105,2020,1,Odisha
2020-02-01,975.0,288.8646240518618,2020,2,Odisha
2020-03-01,988.0,322.55213542240153,2020,3,Odisha
2020-04-01,909.0,359.5213902154202,2020,4,Odisha
2020-05-01,926.0,399.7723884309177,2020,5,Odisha
2020-06-01,964.0,443.30513006889424,2020,6,Odisha
2020-07-01,54.0,490.11961512934965,2020,7,Odisha
2020-08-01,61.0,540.2158436122841,2020,8,Odisha
2020-09-01,134.0,593.5938155176974,2020,9,Odisha
2020-10-01,86.0,650.2535308455897,2020,10,Odisha
2020-11-01,128.0,710.1949895959609,2020,11,Odisha
2020-12-01,119.0,773.418191768811,2020,12,Odisha
2021-01-01,1048.0,839.9231373641401,2021,1,Odisha
2021-02-01,1104.0,909.7098263819481,2021,2,Odisha
2021-03-01,1221.0,982.7782588222351,2021,3,Odisha
2021-04-01,1119.0,1059.128434685001,2021,4,Odisha
2021-05-01,943.0,1138.760353970246,2021,5,Odisha
2021-06-01,1101.0,1221.6740166779696,2021,6,Odisha
2021-07-01,363.0,1307.8694228081722,2021,7,Odisha
2021-08-01,514.0,1397.346572360854,2021,8,Odisha
2021-09-01,539.0,1490.1054653360145,2021,9,Odisha
2021-10-01,1024.0,1586.146101733654,2021,10,Odisha
2021-11-01,953.0,1685.4684815537726,2021,11,Odisha
2021-12-01,1050.0,1788.07260479637,2021,12,Odisha
2022-01-01,2691.0,1893.9584714614462,2022,1,Odisha
2022-02-01,2614.0,2003.1260815490016,2022,2,Odisha
2022-03-01,3756.0,2115.575435059036,2022,3,Odisha
2022-04-01,3632.0,2231.3065319915486,2022,4,Odisha
2022-05-01,3151.0,2350.319372346541,2022,5,Odisha
2022-06-01,2654.0,2472.6139561240116,2022,6,Odisha
2022-07-01,2039.0,2598.190283323962,2022,7,Odisha
2022-08-01,2216.0,2727.048353946391,2022,8,Odisha
2022-09-01,2433.0,2859.1881679912985,2022,9,Odisha
2022-10-01,3979.0,2994.6097254586857,2022,10,Odisha
2022-11-01,3318.0,3133.313026348551,2022,11,Odisha
2022-12-01,2746.0,3275.298070660896,2022,12,Odisha
2023-01-01,3928.0,3420.564858395719,2023,1,Odisha
2023-02-01,3966.0,3569.113389553022,2023,2,Odisha
2023-03-01,4664.0,3720.943664132804,2023,3,Odisha
2023-04-01,4304.0,3876.0556821350638,2023,4,Odisha
2023-05-01,5257.0,4034.4494435598035,2023,5,Odisha
2023-06-01,3760.0,4196.124948407021,2023,6,Odisha
2023-07-01,3361.0,4361.082196676719,2023,7,Odisha
2023-08-01,3317.0,4529.3211883688955,2023,8,Odisha
2023-09-01,3611.0,4700.84192348355,2023,9,Odisha
2023-10-01,4739.0,4875.6444020206845,2023,10,Odisha
2023-11-01,5070.0,5053.728623980297,2023,11,Odisha
2023-12-01,5024.0,5235.094589362389,2023,12,Odisha
2024-01-01,5174.0,5419.74229816696,2024,1,Odisha
2024-02-01,5158.0,5607.67175039401,2024,2,Odisha
2024-03-01,8498.0,5798.882946043538,2024,3,Odisha
2024-04-01,5404.0,5993.375885115546,2024,4,Odisha
2024-05-01,5476.0,6191.150567610033,2024,5,Odisha
2024-06-01,,6392.206993526998,2024,6,Odisha
2024-07-01,,6596.545162866443,2024,7,Odisha
2024-08-01,,6804.165075628366,2024,8,Odisha
2024-09-01,,7015.066731812769,2024,9,Odisha
2024-10-01,,7229.25013141965,2024,10,Odisha
2024-11-01,,7446.71527444901,2024,11,Odisha
2024-12-01,,7667.462160900849,2024,12,Odisha
2025-01-01,,7891.490790775168,2025,1,Odisha
2025-02-01,,8118.801164071964,2025,2,Odisha
2025-03-01,,8349.39328079124,2025,3,Odisha
2025-04-01,,8583.267140932996,2025,4,Odisha
2025-05-01,,8820.42274449723,2025,5,Odisha
2025-06-01,,9060.860091483943,2025,6,Odisha
2025-07-01,,9304.579181893134,2025,7,Odisha
2025-08-01,,9551.580015724805,2025,8,Odisha
2025-09-01,,9801.862592978954,2025,9,Odisha
2025-10-01,,10055.426913655583,2025,10,Odisha
2025-11-01,,10312.27297775469,2025,11,Odisha
2025-12-01,,10572.400785276277,2025,12,Odisha
2026-01-01,,10835.810336220342,2026,1,Odisha
2026-02-01,,11102.501630586887,2026,2,Odisha
2026-03-01,,11372.47466837591,2026,3,Odisha
2026-04-01,,11645.729449587412,2026,4,Odisha
2026-05-01,,11922.265974221393,2026,5,Odisha
2026-06-01,,12202.084242277853,2026,6,Odisha
2026-07-01,,12485.184253756792,2026,7,Odisha
2026-08-01,,12771.56600865821,2026,8,Odisha
2026-09-01,,13061.229506982107,2026,9,Odisha
2026-10-01,,13354.174748728483,2026,10,Odisha
2026-11-01,,13650.401733897337,2026,11,Odisha
2026-12-01,,13949.910462488671,2026,12,Odisha
2027-01-01,,14252.700934502484,2027,1,Odisha
2027-02-01,,14558.773149938776,2027,2,Odisha
2027-03-01,,14868.127108797546,2027,3,Odisha
2027-04-01,,15180.762811078795,2027,4,Odisha
2027-05-01,,15496.680256782523,2027,5,Odisha
2027-06-01,,15815.879445908731,2027,6,Odisha
2027-07-01,,16138.360378457417,2027,7,Odisha
2027-08-01,,16464.123054428583,2027,8,Odisha
2027-09-01,,16793.167473822225,2027,9,Odisha
2027-10-01,,17125.493636638348,2027,10,Odisha
2027-11-01,,17461.10154287695,2027,11,Odisha
2027-12-01,,17799.991192538033,2027,12,Odisha
2028-01-01,,18142.16258562159,2028,1,Odisha
2028-02-01,,18487.61572212763,2028,2,Odisha
2028-03-01,,18836.350602056147,2028,3,Odisha
2028-04-01,,19188.367225407146,2028,4,Odisha
2028-05-01,,19543.66559218062,2028,5,Odisha
2028-06-01,,19902.245702376575,2028,6,Odisha
2028-07-01,,20264.107555995008,2028,7,Odisha
2028-08-01,,20629.251153035922,2028,8,Odisha
2028-09-01,,20997.67649349931,2028,9,Odisha
2028-10-01,,21369.383577385182,2028,10,Odisha
2028-11-01,,21744.37240469353,2028,11,Odisha
2028-12-01,,22122.64297542436,2028,12,Odisha
2029-01-01,,22504.195289577667,2029,1,Odisha
2029-02-01,,22889.029347153453,2029,2,Odisha
2029-03-01,,23277.145148151718,2029,3,Odisha
2029-04-01,,23668.542692572464,2029,4,Odisha
2029-05-01,,24063.221980415685,2029,5,Odisha
2029-06-01,,24461.183011681387,2029,6,Odisha
2029-07-01,,24862.425786369568,2029,7,Odisha
2029-08-01,,25266.95030448023,2029,8,Odisha
2029-09-01,,25674.756566013366,2029,9,Odisha
2029-10-01,,26085.844570968984,2029,10,Odisha
2029-11-01,,26500.21431934708,2029,11,Odisha
2029-12-01,,26917.865811147658,2029,12,Odisha
2030-01-01,,27338.79904637071,2030,1,Odisha
2030-02-01,,27763.014025016244,2030,2,Odisha
2030-03-01,,28190.510747084256,2030,3,Odisha
2030-04-01,,28621.28921257475,2030,4,Odisha
2030-05-01,,29055.349421487717,2030,5,Odisha
2030-06-01,,29492.691373823167,2030,6,Odisha
2030-07-01,,29933.315069581095,2030,7,Odisha
2030-08-01,,30377.2205087615,2030,8,Odisha
2030-09-01,,30824.407691364388,2030,9,Odisha
2030-10-01,,31274.876617389753,2030,10,Odisha
2030-11-01,,31728.627286837596,2030,11,Odisha
2030-12-01,,32185.659699707918,2030,12,Odisha
2019-01-01,12.0,17.01714420267487,2019,1,Puducherry
2019-02-01,10.0,14.09962354024294,2019,2,Puducherry
2019-03-01,13.0,11.445503257954886,2019,3,Puducherry
2019-04-01,2.0,9.05478335581071,2019,4,Puducherry
2019-05-01,6.0,6.927463833810409,2019,5,Puducherry
2019-06-01,3.0,5.063544691953984,2019,6,Puducherry
2019-07-01,6.0,3.4630259302414395,2019,7,Puducherry
2019-08-01,2.0,2.125907548672769,2019,8,Puducherry
2019-09-01,3.0,1.0521895472479788,2019,9,Puducherry
2019-10-01,7.0,0.24187192596706453,2019,10,Puducherry
2019-11-01,11.0,0.0,2019,11,Puducherry
2019-12-01,5.0,0.0,2019,12,Puducherry
2020-01-01,9.0,0.0,2020,1,Puducherry
2020-02-01,3.0,0.0,2020,2,Puducherry
2020-03-01,6.0,0.14128952172064402,2020,3,Puducherry
2020-04-01,0.0,0.9113741813029961,2020,4,Puducherry
2020-05-01,2.0,1.944859221029219,2020,5,Puducherry
2020-06-01,4.0,3.2417446408993182,2020,6,Puducherry
2020-07-01,5.0,4.8020304409133026,2020,7,Puducherry
2020-08-01,4.0,6.625716621071156,2020,8,Puducherry
2020-09-01,12.0,8.712803181372887,2020,9,Puducherry
2020-10-01,11.0,11.063290121818502,2020,10,Puducherry
2020-11-01,20.0,13.67717744240798,2020,11,Puducherry
2020-12-01,13.0,16.55446514314135,2020,12,Puducherry
2021-01-01,13.0,19.695153224018597,2021,1,Puducherry
2021-02-01,15.0,23.099241685039704,2021,2,Puducherry
2021-03-01,34.0,26.766730526204704,2021,3,Puducherry
2021-04-01,19.0,30.69761974751358,2021,4,Puducherry
2021-05-01,5.0,34.89190934896632,2021,5,Puducherry
2021-06-01,31.0,39.34959933056295,2021,6,Puducherry
2021-07-01,38.0,44.07068969230346,2021,7,Puducherry
2021-08-01,35.0,49.05518043418783,2021,8,Puducherry
2021-09-01,52.0,54.303071556216096,2021,9,Puducherry
2021-10-01,32.0,59.81436305838824,2021,10,Puducherry
2021-11-01,48.0,65.58905494070424,2021,11,Puducherry
2021-12-01,83.0,71.62714720316413,2021,12,Puducherry
2022-01-01,96.0,77.9286398457679,2022,1,Puducherry
2022-02-01,121.0,84.49353286851554,2022,2,Puducherry
2022-03-01,186.0,91.32182627140706,2022,3,Puducherry
2022-04-01,86.0,98.41352005444246,2022,4,Puducherry
2022-05-01,69.0,105.76861421762173,2022,5,Puducherry
2022-06-01,95.0,113.38710876094488,2022,6,Puducherry
2022-07-01,76.0,121.26900368441191,2022,7,Puducherry
2022-08-01,99.0,129.41429898802284,2022,8,Puducherry
2022-09-01,120.0,137.8229946717776,2022,9,Puducherry
2022-10-01,184.0,146.49509073567626,2022,10,Puducherry
2022-11-01,162.0,155.4305871797188,2022,11,Puducherry
2022-12-01,187.0,164.6294840039052,2022,12,Puducherry
2023-01-01,203.0,174.09178120823552,2023,1,Puducherry
2023-02-01,187.0,183.81747879270966,2023,2,Puducherry
2023-03-01,271.0,193.8065767573277,2023,3,Puducherry
2023-04-01,163.0,204.05907510208965,2023,4,Puducherry
2023-05-01,400.0,214.57497382699543,2023,5,Puducherry
2023-06-01,154.0,225.3542729320451,2023,6,Puducherry
2023-07-01,210.0,236.3969724172387,2023,7,Puducherry
2023-08-01,229.0,247.7030722825761,2023,8,Puducherry
2023-09-01,156.0,259.27257252805737,2023,9,Puducherry
2023-10-01,207.0,271.1054731536826,2023,10,Puducherry
2023-11-01,211.0,283.2017741594517,2023,11,Puducherry
2023-12-01,247.0,295.5614755453646,2023,12,Puducherry
2024-01-01,331.0,308.18457731142144,2024,1,Puducherry
2024-02-01,419.0,321.0710794576221,2024,2,Puducherry
2024-03-01,522.0,334.2209819839667,2024,3,Puducherry
2024-04-01,285.0,347.6342848904551,2024,4,Puducherry
2024-05-01,293.0,361.31098817708744,2024,5,Puducherry
2024-06-01,,375.2510918438636,2024,6,Puducherry
2024-07-01,,389.4545958907837,2024,7,Puducherry
